% Model:              BeamAdsorber_3D+2D__20K_sensorVarCurr_150keV_Apiezon_f29-2.mph
% Version:            COMSOL 6.2.0.290
% Date:               Aug 8 2024, 13:40
% Table:              Table 3 - Global Evaluation 2
% Iop (A)                hKapton (m)              SensPos (m)              REBCO (K)                Sensor (K)
0.5                      1.9999999999999998E-5    -5.0E-4                  0.3840018855030962       0.0768640309019375
1.5                      1.9999999999999998E-5    -5.0E-4                  1.1505458089646474       0.2308826899940719
2.5                      1.9999999999999998E-5    -5.0E-4                  1.9165643030409214       0.38513883802241367
3.5                      1.9999999999999998E-5    -5.0E-4                  2.682284751352892        0.539467047675366
4.5                      1.9999999999999998E-5    -5.0E-4                  3.4474852906968536       0.6938294583493985
5.5                      1.9999999999999998E-5    -5.0E-4                  4.211395884679476        0.8482401818844743
6.5                      1.9999999999999998E-5    -5.0E-4                  4.973608328395716        1.0027780154201444
7.5                      1.9999999999999998E-5    -5.0E-4                  5.734581511775232        1.1575279776530323
8.5                      1.9999999999999998E-5    -5.0E-4                  6.494648757816229        1.3125183106414795
9.5                      1.9999999999999998E-5    -5.0E-4                  7.254685141620399        1.4677071062935916
10.5                     1.9999999999999998E-5    -5.0E-4                  8.014558275206817        1.6230588700638116
11.5                     1.9999999999999998E-5    -5.0E-4                  8.773697548398452        1.7785366502660445
12.5                     1.9999999999999998E-5    -5.0E-4                  9.53052710053387         1.9342748746983602
13.5                     1.9999999999999998E-5    -5.0E-4                  10.286868701682632       2.090243362303447
14.5                     1.9999999999999998E-5    -5.0E-4                  11.043507732725331       2.2463848996877473
15.5                     1.9999999999999998E-5    -5.0E-4                  11.800064506910541       2.4026694815934846
16.5                     1.9999999999999998E-5    -5.0E-4                  12.555658285054449       2.559104868414053
17.5                     1.9999999999999998E-5    -5.0E-4                  13.310306005735484       2.7157049181726727
18.5                     1.9999999999999998E-5    -5.0E-4                  14.064413478417038       2.872469912138257
